id,city_code,crash_time,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
339,370,07/22/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
340,370,11/09/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
341,370,01/24/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
342,370,05/14/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
343,370,05/20/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
344,370,03/28/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
345,370,12/09/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
346,370,02/17/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
347,370,04/12/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
348,370,03/29/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
349,370,02/25/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
350,370,06/03/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
351,370,07/18/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
352,370,12/03/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
353,370,12/29/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
354,370,03/25/2016 20:00,Unknown,Unknown,No Additional Atmospheric Conditions,1
355,370,01/08/2016 23:00,Unknown,Unknown,No Additional Atmospheric Conditions,1
356,370,12/18/2016 99:00,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
357,370,08/24/2016 8:00,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
358,370,02/05/2016 18:00,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
359,370,06/07/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
360,370,01/10/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
361,370,01/26/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
362,370,10/04/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
363,370,09/14/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
364,370,11/08/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
365,370,12/31/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
366,370,09/22/2016 19:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
367,370,12/01/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
368,370,01/09/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
369,370,12/31/2016 22:00,Rain,Rain,No Additional Atmospheric Conditions,1
370,370,04/08/2016 2:00,Rain,Rain,No Additional Atmospheric Conditions,1
371,370,05/12/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
372,370,04/24/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
373,370,06/11/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
374,370,04/02/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
375,370,09/23/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
376,370,08/27/2016 19:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
377,370,01/07/2016 15:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
378,370,10/23/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
379,370,07/07/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
380,370,07/28/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
381,370,08/09/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
382,370,02/15/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,2
383,370,07/26/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
384,370,09/27/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
385,370,06/15/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
386,370,08/30/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
387,370,05/05/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
388,370,06/27/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
389,370,06/30/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
390,370,06/18/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
391,370,08/04/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
392,370,05/12/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
393,370,08/09/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
394,370,04/17/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
395,370,11/08/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
396,370,11/13/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
397,370,12/14/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
398,370,10/20/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
399,370,06/05/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
400,370,02/21/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
401,370,04/02/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
402,370,08/30/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
403,370,10/27/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
404,370,06/29/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
405,370,02/29/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
406,370,06/09/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
407,370,11/14/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,2
408,370,01/11/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
409,370,01/12/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
410,370,02/07/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
411,370,05/20/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
412,370,10/12/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
413,370,09/25/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
414,370,03/11/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
415,370,10/10/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,3
416,370,10/22/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
417,370,09/03/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
418,370,02/19/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
419,370,07/15/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
420,370,03/25/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
421,370,04/18/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
422,370,08/11/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
423,370,08/06/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
424,370,12/03/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
425,370,06/30/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
426,370,09/12/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
427,370,08/31/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
428,370,11/03/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
429,370,11/15/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
430,370,12/20/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
431,370,10/26/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
432,370,09/26/2016 15:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
433,370,11/16/2016 16:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
434,370,12/21/2016 16:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
435,370,04/07/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
436,370,02/19/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
437,370,12/12/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
438,370,10/02/2016 10:00,Rain,Rain,No Additional Atmospheric Conditions,1
439,370,09/26/2016 13:00,Rain,Rain,No Additional Atmospheric Conditions,1
440,370,12/30/2016 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
441,370,10/21/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
442,370,01/24/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
443,370,08/21/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
444,370,08/14/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
445,370,08/19/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
446,370,06/11/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
447,370,09/23/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
448,370,12/03/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
449,370,03/20/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
450,370,03/21/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
451,370,12/20/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
452,370,03/24/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
453,370,10/11/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
454,370,06/11/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
455,370,05/31/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
456,370,02/27/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
457,370,06/12/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
458,370,08/08/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
459,370,04/27/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
460,370,12/30/2016 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
461,370,04/19/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
462,370,11/07/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
463,280,08/19/2015 22:00,Other,Other,No Additional Atmospheric Conditions,1
464,280,08/04/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
465,280,10/25/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
466,280,11/11/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
467,280,12/05/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
468,280,04/27/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
469,280,11/20/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
470,280,11/23/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
471,280,07/19/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
472,280,04/11/2015 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
473,280,10/12/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
474,280,03/06/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
475,280,02/06/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
476,280,06/21/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,3
477,280,06/15/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
478,280,09/15/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
479,280,10/24/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
480,280,07/04/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
481,280,05/09/2015 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
482,280,07/23/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
483,280,06/15/2015 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
484,280,07/20/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
485,280,03/20/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
486,280,03/07/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
487,280,04/12/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,3
488,280,04/01/2015 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
489,280,10/15/2015 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
490,280,03/23/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
491,280,12/13/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
492,280,07/13/2015 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
493,280,10/25/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
494,280,06/28/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
495,280,03/07/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
496,280,05/30/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
497,280,02/27/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
498,280,10/15/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
499,280,05/01/2015 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
500,280,03/18/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
501,280,10/04/2015 0:00,Rain,Rain,No Additional Atmospheric Conditions,1
502,280,01/13/2015 21:00,Rain,Rain,No Additional Atmospheric Conditions,1
503,280,10/27/2015 21:00,Rain,Rain,No Additional Atmospheric Conditions,1
504,280,01/13/2015 18:00,Rain,Rain,No Additional Atmospheric Conditions,1
505,280,04/13/2015 5:00,Rain,Rain,No Additional Atmospheric Conditions,1
506,280,12/25/2015 0:00,Rain,Rain,No Additional Atmospheric Conditions,1
507,280,04/18/2015 4:00,Rain,Rain,No Additional Atmospheric Conditions,1
508,280,03/01/2015 0:00,Rain,Rain,No Additional Atmospheric Conditions,1
509,280,11/09/2015 5:00,Rain,Rain,No Additional Atmospheric Conditions,1
510,280,05/04/2015 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
511,280,02/01/2015 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
512,280,06/04/2015 15:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
513,280,03/21/2015 15:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
514,280,11/04/2015 10:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
515,280,01/07/2015 12:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
516,280,01/12/2015 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
517,280,02/07/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
518,280,03/12/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
519,280,10/16/2016 3:00,Unknown,Unknown,No Additional Atmospheric Conditions,1
520,280,01/01/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
521,280,04/18/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
522,280,06/30/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
523,280,08/09/2016 23:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
524,280,09/17/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
525,280,02/28/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
526,280,09/04/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
527,280,05/26/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
528,280,09/04/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
529,280,11/10/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
530,280,08/07/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
531,280,06/22/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
532,280,03/16/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
533,280,11/18/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
534,280,09/07/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
535,280,01/20/2016 13:00,Rain,Rain,No Additional Atmospheric Conditions,1
536,280,04/03/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
537,280,08/30/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
538,280,09/24/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
539,280,11/05/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
540,280,08/27/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
541,280,04/12/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
542,280,01/11/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
543,280,08/06/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
544,280,05/10/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
545,280,09/14/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
546,280,05/08/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
547,280,04/23/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
548,280,05/28/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
549,280,12/24/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
550,280,03/08/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
551,280,01/09/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,3
552,280,09/29/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
553,280,05/08/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
554,280,01/11/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
555,280,04/06/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
556,280,09/01/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
557,280,09/20/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
558,280,09/22/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
559,280,04/11/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
560,280,08/10/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
561,280,02/11/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
562,280,01/31/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,3
563,280,05/26/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
564,280,08/12/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
565,280,03/18/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
566,280,04/16/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
567,280,04/15/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
568,280,10/21/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
569,280,02/10/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
570,280,11/28/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
571,280,12/01/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
572,280,04/14/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
573,280,05/01/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
574,280,05/17/2016 11:00,Rain,Rain,No Additional Atmospheric Conditions,1
575,280,11/01/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
576,280,07/10/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
577,280,04/29/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
578,280,10/18/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
579,2210,05/22/2015 22:00,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
580,2210,12/01/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
581,2210,05/06/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
582,2210,08/13/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
583,2210,06/29/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
584,2210,04/18/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
585,2210,11/03/2015 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
586,2210,02/15/2015 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
587,2210,10/30/2015 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
588,2210,01/16/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
589,2210,04/15/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
590,2210,05/25/2015 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
